Employee_ID,Company,Department,Employee_Type,Month,Performance,Role_Change,Team_Change,Leadership_Change,Technology_Change,Process_Change,Culture_Change,Location_Environment_Change,Adaptability_GroundTruth,role_change,team_change,leadership_change,technology_change,process_change,culture_change,location_environment_change
E156,Company B,Sales,Resilient,1,84.06,10.0,84.0,3.0,70.0,25.0,49.0,11.0,0.9,,,,,,,
E156,Company B,Sales,Resilient,2,88.02,10.0,84.0,3.0,70.0,25.0,49.0,11.0,0.9,,,,,,,
E156,Company B,Sales,Resilient,3,88.11,10.0,84.0,3.0,70.0,25.0,49.0,11.0,0.9,,,,,,,
E156,Company B,Sales,Resilient,4,100.0,10.0,84.0,3.0,70.0,25.0,49.0,11.0,0.9,,,,,,,
E156,Company B,Sales,Resilient,5,100.0,10.0,84.0,3.0,70.0,25.0,49.0,11.0,0.9,,,,,,,
E156,Company B,Sales,Resilient,6,100.0,10.0,84.0,3.0,70.0,25.0,49.0,11.0,0.9,,,,,,,
E157,Company B,Operations,Resilient,-6,87.28,76.0,41.0,46.0,36.0,79.0,21.0,56.0,0.9,,,,,,,
E157,Company B,Operations,Resilient,-5,86.34,76.0,41.0,46.0,36.0,79.0,21.0,56.0,0.9,,,,,,,
E157,Company B,Operations,Resilient,-4,84.71,76.0,41.0,46.0,36.0,79.0,21.0,56.0,0.9,,,,,,,
E157,Company B,Operations,Resilient,-3,83.95,76.0,41.0,46.0,36.0,79.0,21.0,56.0,0.9,,,,,,,
E157,Company B,Operations,Resilient,-2,80.73,76.0,41.0,46.0,36.0,79.0,21.0,56.0,0.9,,,,,,,
E157,Company B,Operations,Resilient,-1,82.64,76.0,41.0,46.0,36.0,79.0,21.0,56.0,0.9,,,,,,,
E157,Company B,Operations,Resilient,0,79.06,76.0,41.0,46.0,36.0,79.0,21.0,56.0,0.9,,,,,,,
E157,Company B,Operations,Resilient,1,77.07,76.0,41.0,46.0,36.0,79.0,21.0,56.0,0.9,,,,,,,
E157,Company B,Operations,Resilient,2,84.4,76.0,41.0,46.0,36.0,79.0,21.0,56.0,0.9,,,,,,,
E157,Company B,Operations,Resilient,3,90.43,76.0,41.0,46.0,36.0,79.0,21.0,56.0,0.9,,,,,,,
E157,Company B,Operations,Resilient,4,90.3,76.0,41.0,46.0,36.0,79.0,21.0,56.0,0.9,,,,,,,
E157,Company B,Operations,Resilient,5,97.57,76.0,41.0,46.0,36.0,79.0,21.0,56.0,0.9,,,,,,,
E157,Company B,Operations,Resilient,6,100.0,76.0,41.0,46.0,36.0,79.0,21.0,56.0,0.9,,,,,,,
E158,Company B,Operations,Declining,-6,79.04,77.0,100.0,17.0,87.0,13.0,33.0,57.0,0.1,,,,,,,
E158,Company B,Operations,Declining,-5,77.61,77.0,100.0,17.0,87.0,13.0,33.0,57.0,0.1,,,,,,,
E158,Company B,Operations,Declining,-4,81.67,77.0,100.0,17.0,87.0,13.0,33.0,57.0,0.1,,,,,,,
E158,Company B,Operations,Declining,-3,83.4,77.0,100.0,17.0,87.0,13.0,33.0,57.0,0.1,,,,,,,
E158,Company B,Operations,Declining,-2,80.09,77.0,100.0,17.0,87.0,13.0,33.0,57.0,0.1,,,,,,,
E158,Company B,Operations,Declining,-1,79.82,77.0,100.0,17.0,87.0,13.0,33.0,57.0,0.1,,,,,,,
E158,Company B,Operations,Declining,0,57.54,77.0,100.0,17.0,87.0,13.0,33.0,57.0,0.1,,,,,,,
E158,Company B,Operations,Declining,1,59.0,77.0,100.0,17.0,87.0,13.0,33.0,57.0,0.1,,,,,,,
E158,Company B,Operations,Declining,2,58.36,77.0,100.0,17.0,87.0,13.0,33.0,57.0,0.1,,,,,,,
E158,Company B,Operations,Declining,3,55.21,77.0,100.0,17.0,87.0,13.0,33.0,57.0,0.1,,,,,,,
E158,Company B,Operations,Declining,4,55.35,77.0,100.0,17.0,87.0,13.0,33.0,57.0,0.1,,,,,,,
E158,Company B,Operations,Declining,5,55.55,77.0,100.0,17.0,87.0,13.0,33.0,57.0,0.1,,,,,,,
E158,Company B,Operations,Declining,6,51.37,77.0,100.0,17.0,87.0,13.0,33.0,57.0,0.1,,,,,,,
E159,Company B,Marketing,Declining,-6,77.85,11.0,15.0,80.0,86.0,13.0,60.0,70.0,0.1,,,,,,,
E159,Company B,Marketing,Declining,-5,78.19,11.0,15.0,80.0,86.0,13.0,60.0,70.0,0.1,,,,,,,
E159,Company B,Marketing,Declining,-4,79.93,11.0,15.0,80.0,86.0,13.0,60.0,70.0,0.1,,,,,,,
E159,Company B,Marketing,Declining,-3,74.31,11.0,15.0,80.0,86.0,13.0,60.0,70.0,0.1,,,,,,,
E159,Company B,Marketing,Declining,-2,78.31,11.0,15.0,80.0,86.0,13.0,60.0,70.0,0.1,,,,,,,
E159,Company B,Marketing,Declining,-1,78.91,11.0,15.0,80.0,86.0,13.0,60.0,70.0,0.1,,,,,,,
E159,Company B,Marketing,Declining,0,58.91,11.0,15.0,80.0,86.0,13.0,60.0,70.0,0.1,,,,,,,
E159,Company B,Marketing,Declining,1,55.4,11.0,15.0,80.0,86.0,13.0,60.0,70.0,0.1,,,,,,,
E159,Company B,Marketing,Declining,2,55.38,11.0,15.0,80.0,86.0,13.0,60.0,70.0,0.1,,,,,,,
E159,Company B,Marketing,Declining,3,58.76,11.0,15.0,80.0,86.0,13.0,60.0,70.0,0.1,,,,,,,
E159,Company B,Marketing,Declining,4,53.87,11.0,15.0,80.0,86.0,13.0,60.0,70.0,0.1,,,,,,,
E159,Company B,Marketing,Declining,5,60.42,11.0,15.0,80.0,86.0,13.0,60.0,70.0,0.1,,,,,,,
E159,Company B,Marketing,Declining,6,58.3,11.0,15.0,80.0,86.0,13.0,60.0,70.0,0.1,,,,,,,
E160,Company B,Sales,Resilient,-6,71.24,83.0,43.0,86.0,95.0,74.0,38.0,53.0,0.9,,,,,,,
E160,Company B,Sales,Resilient,-5,78.77,83.0,43.0,86.0,95.0,74.0,38.0,53.0,0.9,,,,,,,
E160,Company B,Sales,Resilient,-4,76.89,83.0,43.0,86.0,95.0,74.0,38.0,53.0,0.9,,,,,,,
E160,Company B,Sales,Resilient,-3,73.8,83.0,43.0,86.0,95.0,74.0,38.0,53.0,0.9,,,,,,,
E160,Company B,Sales,Resilient,-2,74.07,83.0,43.0,86.0,95.0,74.0,38.0,53.0,0.9,,,,,,,
E160,Company B,Sales,Resilient,-1,79.57,83.0,43.0,86.0,95.0,74.0,38.0,53.0,0.9,,,,,,,
E160,Company B,Sales,Resilient,0,63.64,83.0,43.0,86.0,95.0,74.0,38.0,53.0,0.9,,,,,,,
E160,Company B,Sales,Resilient,1,68.1,83.0,43.0,86.0,95.0,74.0,38.0,53.0,0.9,,,,,,,
E160,Company B,Sales,Resilient,2,77.57,83.0,43.0,86.0,95.0,74.0,38.0,53.0,0.9,,,,,,,
E160,Company B,Sales,Resilient,3,80.85,83.0,43.0,86.0,95.0,74.0,38.0,53.0,0.9,,,,,,,
E160,Company B,Sales,Resilient,4,83.18,83.0,43.0,86.0,95.0,74.0,38.0,53.0,0.9,,,,,,,
E160,Company B,Sales,Resilient,5,90.37,83.0,43.0,86.0,95.0,74.0,38.0,53.0,0.9,,,,,,,
E160,Company B,Sales,Resilient,6,92.77,83.0,43.0,86.0,95.0,74.0,38.0,53.0,0.9,,,,,,,
E161,Company B,IT,Delayed Adaptor,-6,71.05,18.0,90.0,44.0,42.0,12.0,12.0,59.0,0.5,,,,,,,
E161,Company B,IT,Delayed Adaptor,-5,71.85,18.0,90.0,44.0,42.0,12.0,12.0,59.0,0.5,,,,,,,
E161,Company B,IT,Delayed Adaptor,-4,68.88,18.0,90.0,44.0,42.0,12.0,12.0,59.0,0.5,,,,,,,
E161,Company B,IT,Delayed Adaptor,-3,67.48,18.0,90.0,44.0,42.0,12.0,12.0,59.0,0.5,,,,,,,
E161,Company B,IT,Delayed Adaptor,-2,67.51,18.0,90.0,44.0,42.0,12.0,12.0,59.0,0.5,,,,,,,
E161,Company B,IT,Delayed Adaptor,-1,71.43,18.0,90.0,44.0,42.0,12.0,12.0,59.0,0.5,,,,,,,
E161,Company B,IT,Delayed Adaptor,0,60.54,18.0,90.0,44.0,42.0,12.0,12.0,59.0,0.5,,,,,,,
E161,Company B,IT,Delayed Adaptor,1,55.92,18.0,90.0,44.0,42.0,12.0,12.0,59.0,0.5,,,,,,,
E161,Company B,IT,Delayed Adaptor,2,58.47,18.0,90.0,44.0,42.0,12.0,12.0,59.0,0.5,,,,,,,
E161,Company B,IT,Delayed Adaptor,3,65.14,18.0,90.0,44.0,42.0,12.0,12.0,59.0,0.5,,,,,,,
E161,Company B,IT,Delayed Adaptor,4,64.5,18.0,90.0,44.0,42.0,12.0,12.0,59.0,0.5,,,,,,,
E161,Company B,IT,Delayed Adaptor,5,70.75,18.0,90.0,44.0,42.0,12.0,12.0,59.0,0.5,,,,,,,
E161,Company B,IT,Delayed Adaptor,6,72.36,18.0,90.0,44.0,42.0,12.0,12.0,59.0,0.5,,,,,,,
E162,Company B,Marketing,Declining,-6,88.22,10.0,25.0,41.0,26.0,10.0,37.0,97.0,0.1,,,,,,,
E162,Company B,Marketing,Declining,-5,86.59,10.0,25.0,41.0,26.0,10.0,37.0,97.0,0.1,,,,,,,
E162,Company B,Marketing,Declining,-4,86.1,10.0,25.0,41.0,26.0,10.0,37.0,97.0,0.1,,,,,,,
E162,Company B,Marketing,Declining,-3,89.94,10.0,25.0,41.0,26.0,10.0,37.0,97.0,0.1,,,,,,,
E162,Company B,Marketing,Declining,-2,88.74,10.0,25.0,41.0,26.0,10.0,37.0,97.0,0.1,,,,,,,
E162,Company B,Marketing,Declining,-1,88.95,10.0,25.0,41.0,26.0,10.0,37.0,97.0,0.1,,,,,,,
E162,Company B,Marketing,Declining,0,66.96,10.0,25.0,41.0,26.0,10.0,37.0,97.0,0.1,,,,,,,
E162,Company B,Marketing,Declining,1,63.89,10.0,25.0,41.0,26.0,10.0,37.0,97.0,0.1,,,,,,,
E162,Company B,Marketing,Declining,2,69.34,10.0,25.0,41.0,26.0,10.0,37.0,97.0,0.1,,,,,,,
E162,Company B,Marketing,Declining,3,66.68,10.0,25.0,41.0,26.0,10.0,37.0,97.0,0.1,,,,,,,
E162,Company B,Marketing,Declining,4,73.15,10.0,25.0,41.0,26.0,10.0,37.0,97.0,0.1,,,,,,,
E162,Company B,Marketing,Declining,5,71.13,10.0,25.0,41.0,26.0,10.0,37.0,97.0,0.1,,,,,,,
E162,Company B,Marketing,Declining,6,69.2,10.0,25.0,41.0,26.0,10.0,37.0,97.0,0.1,,,,,,,
E163,Company B,Sales,Vulnerable,-6,80.88,45.0,52.0,87.0,79.0,12.0,88.0,53.0,0.25,,,,,,,
E163,Company B,Sales,Vulnerable,-5,86.09,45.0,52.0,87.0,79.0,12.0,88.0,53.0,0.25,,,,,,,
E163,Company B,Sales,Vulnerable,-4,82.08,45.0,52.0,87.0,79.0,12.0,88.0,53.0,0.25,,,,,,,
E163,Company B,Sales,Vulnerable,-3,78.72,45.0,52.0,87.0,79.0,12.0,88.0,53.0,0.25,,,,,,,
E163,Company B,Sales,Vulnerable,-2,80.88,45.0,52.0,87.0,79.0,12.0,88.0,53.0,0.25,,,,,,,
E163,Company B,Sales,Vulnerable,-1,83.67,45.0,52.0,87.0,79.0,12.0,88.0,53.0,0.25,,,,,,,
E163,Company B,Sales,Vulnerable,0,59.71,45.0,52.0,87.0,79.0,12.0,88.0,53.0,0.25,,,,,,,
E163,Company B,Sales,Vulnerable,1,63.24,45.0,52.0,87.0,79.0,12.0,88.0,53.0,0.25,,,,,,,
E163,Company B,Sales,Vulnerable,2,65.85,45.0,52.0,87.0,79.0,12.0,88.0,53.0,0.25,,,,,,,
E163,Company B,Sales,Vulnerable,3,66.56,45.0,52.0,87.0,79.0,12.0,88.0,53.0,0.25,,,,,,,
E163,Company B,Sales,Vulnerable,4,67.69,45.0,52.0,87.0,79.0,12.0,88.0,53.0,0.25,,,,,,,
E163,Company B,Sales,Vulnerable,5,67.93,45.0,52.0,87.0,79.0,12.0,88.0,53.0,0.25,,,,,,,
E163,Company B,Sales,Vulnerable,6,72.23,45.0,52.0,87.0,79.0,12.0,88.0,53.0,0.25,,,,,,,
E164,Company B,Sales,Declining,-6,77.59,29.0,92.0,44.0,78.0,88.0,50.0,46.0,0.1,,,,,,,
E164,Company B,Sales,Declining,-5,71.21,29.0,92.0,44.0,78.0,88.0,50.0,46.0,0.1,,,,,,,
E164,Company B,Sales,Declining,-4,68.67,29.0,92.0,44.0,78.0,88.0,50.0,46.0,0.1,,,,,,,
E164,Company B,Sales,Declining,-3,76.32,29.0,92.0,44.0,78.0,88.0,50.0,46.0,0.1,,,,,,,
E164,Company B,Sales,Declining,-2,71.99,29.0,92.0,44.0,78.0,88.0,50.0,46.0,0.1,,,,,,,
E164,Company B,Sales,Declining,-1,72.56,29.0,92.0,44.0,78.0,88.0,50.0,46.0,0.1,,,,,,,
E164,Company B,Sales,Declining,0,47.64,29.0,92.0,44.0,78.0,88.0,50.0,46.0,0.1,,,,,,,
E164,Company B,Sales,Declining,1,46.57,29.0,92.0,44.0,78.0,88.0,50.0,46.0,0.1,,,,,,,
E164,Company B,Sales,Declining,2,45.53,29.0,92.0,44.0,78.0,88.0,50.0,46.0,0.1,,,,,,,
E164,Company B,Sales,Declining,3,44.42,29.0,92.0,44.0,78.0,88.0,50.0,46.0,0.1,,,,,,,
E164,Company B,Sales,Declining,4,45.89,29.0,92.0,44.0,78.0,88.0,50.0,46.0,0.1,,,,,,,
E164,Company B,Sales,Declining,5,44.31,29.0,92.0,44.0,78.0,88.0,50.0,46.0,0.1,,,,,,,
E164,Company B,Sales,Declining,6,45.92,29.0,92.0,44.0,78.0,88.0,50.0,46.0,0.1,,,,,,,
E165,Company B,IT,Resilient,-6,71.65,3.0,42.0,89.0,3.0,0.0,70.0,93.0,0.9,,,,,,,
E165,Company B,IT,Resilient,-5,71.52,3.0,42.0,89.0,3.0,0.0,70.0,93.0,0.9,,,,,,,
E165,Company B,IT,Resilient,-4,71.15,3.0,42.0,89.0,3.0,0.0,70.0,93.0,0.9,,,,,,,
E165,Company B,IT,Resilient,-3,72.72,3.0,42.0,89.0,3.0,0.0,70.0,93.0,0.9,,,,,,,
E165,Company B,IT,Resilient,-2,68.46,3.0,42.0,89.0,3.0,0.0,70.0,93.0,0.9,,,,,,,
E165,Company B,IT,Resilient,-1,73.94,3.0,42.0,89.0,3.0,0.0,70.0,93.0,0.9,,,,,,,
E165,Company B,IT,Resilient,0,69.28,3.0,42.0,89.0,3.0,0.0,70.0,93.0,0.9,,,,,,,
E165,Company B,IT,Resilient,1,69.98,3.0,42.0,89.0,3.0,0.0,70.0,93.0,0.9,,,,,,,
E165,Company B,IT,Resilient,2,74.56,3.0,42.0,89.0,3.0,0.0,70.0,93.0,0.9,,,,,,,
E165,Company B,IT,Resilient,3,80.07,3.0,42.0,89.0,3.0,0.0,70.0,93.0,0.9,,,,,,,
E165,Company B,IT,Resilient,4,86.42,3.0,42.0,89.0,3.0,0.0,70.0,93.0,0.9,,,,,,,
E165,Company B,IT,Resilient,5,88.35,3.0,42.0,89.0,3.0,0.0,70.0,93.0,0.9,,,,,,,
E165,Company B,IT,Resilient,6,95.49,3.0,42.0,89.0,3.0,0.0,70.0,93.0,0.9,,,,,,,
E166,Company B,Operations,Delayed Adaptor,-6,81.52,29.0,29.0,21.0,74.0,65.0,11.0,93.0,0.5,,,,,,,
E166,Company B,Operations,Delayed Adaptor,-5,84.73,29.0,29.0,21.0,74.0,65.0,11.0,93.0,0.5,,,,,,,
E166,Company B,Operations,Delayed Adaptor,-4,81.5,29.0,29.0,21.0,74.0,65.0,11.0,93.0,0.5,,,,,,,
E166,Company B,Operations,Delayed Adaptor,-3,81.57,29.0,29.0,21.0,74.0,65.0,11.0,93.0,0.5,,,,,,,
E166,Company B,Operations,Delayed Adaptor,-2,80.3,29.0,29.0,21.0,74.0,65.0,11.0,93.0,0.5,,,,,,,
E166,Company B,Operations,Delayed Adaptor,-1,86.08,29.0,29.0,21.0,74.0,65.0,11.0,93.0,0.5,,,,,,,
E166,Company B,Operations,Delayed Adaptor,0,65.64,29.0,29.0,21.0,74.0,65.0,11.0,93.0,0.5,,,,,,,
E166,Company B,Operations,Delayed Adaptor,1,62.08,29.0,29.0,21.0,74.0,65.0,11.0,93.0,0.5,,,,,,,
E166,Company B,Operations,Delayed Adaptor,2,67.39,29.0,29.0,21.0,74.0,65.0,11.0,93.0,0.5,,,,,,,
E166,Company B,Operations,Delayed Adaptor,3,72.71,29.0,29.0,21.0,74.0,65.0,11.0,93.0,0.5,,,,,,,
E166,Company B,Operations,Delayed Adaptor,4,76.51,29.0,29.0,21.0,74.0,65.0,11.0,93.0,0.5,,,,,,,
E166,Company B,Operations,Delayed Adaptor,5,77.92,29.0,29.0,21.0,74.0,65.0,11.0,93.0,0.5,,,,,,,
E166,Company B,Operations,Delayed Adaptor,6,77.82,29.0,29.0,21.0,74.0,65.0,11.0,93.0,0.5,,,,,,,
E167,Company B,IT,Declining,-6,73.16,14.0,1.0,51.0,43.0,53.0,17.0,2.0,0.1,,,,,,,
E167,Company B,IT,Declining,-5,76.6,14.0,1.0,51.0,43.0,53.0,17.0,2.0,0.1,,,,,,,
E167,Company B,IT,Declining,-4,76.32,14.0,1.0,51.0,43.0,53.0,17.0,2.0,0.1,,,,,,,
E167,Company B,IT,Declining,-3,75.02,14.0,1.0,51.0,43.0,53.0,17.0,2.0,0.1,,,,,,,
E167,Company B,IT,Declining,-2,76.81,14.0,1.0,51.0,43.0,53.0,17.0,2.0,0.1,,,,,,,
E167,Company B,IT,Declining,-1,73.12,14.0,1.0,51.0,43.0,53.0,17.0,2.0,0.1,,,,,,,
E167,Company B,IT,Declining,0,58.54,14.0,1.0,51.0,43.0,53.0,17.0,2.0,0.1,,,,,,,
E167,Company B,IT,Declining,1,59.62,14.0,1.0,51.0,43.0,53.0,17.0,2.0,0.1,,,,,,,
E167,Company B,IT,Declining,2,56.58,14.0,1.0,51.0,43.0,53.0,17.0,2.0,0.1,,,,,,,
E167,Company B,IT,Declining,3,60.41,14.0,1.0,51.0,43.0,53.0,17.0,2.0,0.1,,,,,,,
E167,Company B,IT,Declining,4,62.48,14.0,1.0,51.0,43.0,53.0,17.0,2.0,0.1,,,,,,,
E167,Company B,IT,Declining,5,60.89,14.0,1.0,51.0,43.0,53.0,17.0,2.0,0.1,,,,,,,
E167,Company B,IT,Declining,6,61.91,14.0,1.0,51.0,43.0,53.0,17.0,2.0,0.1,,,,,,,
E168,Company B,Marketing,Delayed Adaptor,-6,81.22,95.0,91.0,50.0,48.0,8.0,57.0,44.0,0.5,,,,,,,
E168,Company B,Marketing,Delayed Adaptor,-5,78.98,95.0,91.0,50.0,48.0,8.0,57.0,44.0,0.5,,,,,,,
E168,Company B,Marketing,Delayed Adaptor,-4,82.19,95.0,91.0,50.0,48.0,8.0,57.0,44.0,0.5,,,,,,,
E168,Company B,Marketing,Delayed Adaptor,-3,80.68,95.0,91.0,50.0,48.0,8.0,57.0,44.0,0.5,,,,,,,
E168,Company B,Marketing,Delayed Adaptor,-2,82.83,95.0,91.0,50.0,48.0,8.0,57.0,44.0,0.5,,,,,,,
E168,Company B,Marketing,Delayed Adaptor,-1,83.23,95.0,91.0,50.0,48.0,8.0,57.0,44.0,0.5,,,,,,,
E168,Company B,Marketing,Delayed Adaptor,0,58.4,95.0,91.0,50.0,48.0,8.0,57.0,44.0,0.5,,,,,,,
E168,Company B,Marketing,Delayed Adaptor,1,62.34,95.0,91.0,50.0,48.0,8.0,57.0,44.0,0.5,,,,,,,
E168,Company B,Marketing,Delayed Adaptor,2,68.46,95.0,91.0,50.0,48.0,8.0,57.0,44.0,0.5,,,,,,,
E168,Company B,Marketing,Delayed Adaptor,3,66.27,95.0,91.0,50.0,48.0,8.0,57.0,44.0,0.5,,,,,,,
E168,Company B,Marketing,Delayed Adaptor,4,75.21,95.0,91.0,50.0,48.0,8.0,57.0,44.0,0.5,,,,,,,
E168,Company B,Marketing,Delayed Adaptor,5,74.45,95.0,91.0,50.0,48.0,8.0,57.0,44.0,0.5,,,,,,,
E168,Company B,Marketing,Delayed Adaptor,6,79.06,95.0,91.0,50.0,48.0,8.0,57.0,44.0,0.5,,,,,,,
E169,Company B,HR,Vulnerable,-6,82.18,66.0,44.0,7.0,86.0,15.0,76.0,66.0,0.25,,,,,,,
E169,Company B,HR,Vulnerable,-5,80.48,66.0,44.0,7.0,86.0,15.0,76.0,66.0,0.25,,,,,,,
E169,Company B,HR,Vulnerable,-4,77.46,66.0,44.0,7.0,86.0,15.0,76.0,66.0,0.25,,,,,,,
E169,Company B,HR,Vulnerable,-3,79.31,66.0,44.0,7.0,86.0,15.0,76.0,66.0,0.25,,,,,,,
E169,Company B,HR,Vulnerable,-2,80.4,66.0,44.0,7.0,86.0,15.0,76.0,66.0,0.25,,,,,,,
E169,Company B,HR,Vulnerable,-1,79.22,66.0,44.0,7.0,86.0,15.0,76.0,66.0,0.25,,,,,,,
E169,Company B,HR,Vulnerable,0,63.53,66.0,44.0,7.0,86.0,15.0,76.0,66.0,0.25,,,,,,,
E169,Company B,HR,Vulnerable,1,65.31,66.0,44.0,7.0,86.0,15.0,76.0,66.0,0.25,,,,,,,
E169,Company B,HR,Vulnerable,2,66.86,66.0,44.0,7.0,86.0,15.0,76.0,66.0,0.25,,,,,,,
E169,Company B,HR,Vulnerable,3,68.65,66.0,44.0,7.0,86.0,15.0,76.0,66.0,0.25,,,,,,,
E169,Company B,HR,Vulnerable,4,67.95,66.0,44.0,7.0,86.0,15.0,76.0,66.0,0.25,,,,,,,
E169,Company B,HR,Vulnerable,5,70.17,66.0,44.0,7.0,86.0,15.0,76.0,66.0,0.25,,,,,,,
E169,Company B,HR,Vulnerable,6,70.56,66.0,44.0,7.0,86.0,15.0,76.0,66.0,0.25,,,,,,,
E170,Company B,Marketing,Resilient,-6,88.74,17.0,61.0,12.0,42.0,77.0,27.0,17.0,0.9,,,,,,,
E170,Company B,Marketing,Resilient,-5,87.42,17.0,61.0,12.0,42.0,77.0,27.0,17.0,0.9,,,,,,,
E170,Company B,Marketing,Resilient,-4,86.9,17.0,61.0,12.0,42.0,77.0,27.0,17.0,0.9,,,,,,,
E170,Company B,Marketing,Resilient,-3,86.8,17.0,61.0,12.0,42.0,77.0,27.0,17.0,0.9,,,,,,,
E170,Company B,Marketing,Resilient,-2,90.64,17.0,61.0,12.0,42.0,77.0,27.0,17.0,0.9,,,,,,,
E170,Company B,Marketing,Resilient,-1,89.64,17.0,61.0,12.0,42.0,77.0,27.0,17.0,0.9,,,,,,,
E170,Company B,Marketing,Resilient,0,83.29,17.0,61.0,12.0,42.0,77.0,27.0,17.0,0.9,,,,,,,
E170,Company B,Marketing,Resilient,1,85.4,17.0,61.0,12.0,42.0,77.0,27.0,17.0,0.9,,,,,,,
E170,Company B,Marketing,Resilient,2,89.17,17.0,61.0,12.0,42.0,77.0,27.0,17.0,0.9,,,,,,,
E170,Company B,Marketing,Resilient,3,93.72,17.0,61.0,12.0,42.0,77.0,27.0,17.0,0.9,,,,,,,
E170,Company B,Marketing,Resilient,4,96.44,17.0,61.0,12.0,42.0,77.0,27.0,17.0,0.9,,,,,,,
E170,Company B,Marketing,Resilient,5,100.0,17.0,61.0,12.0,42.0,77.0,27.0,17.0,0.9,,,,,,,
E170,Company B,Marketing,Resilient,6,100.0,17.0,61.0,12.0,42.0,77.0,27.0,17.0,0.9,,,,,,,
E171,Company B,HR,Delayed Adaptor,-6,70.27,76.0,54.0,74.0,18.0,34.0,52.0,25.0,0.5,,,,,,,
E171,Company B,HR,Delayed Adaptor,-5,69.17,76.0,54.0,74.0,18.0,34.0,52.0,25.0,0.5,,,,,,,
E171,Company B,HR,Delayed Adaptor,-4,67.43,76.0,54.0,74.0,18.0,34.0,52.0,25.0,0.5,,,,,,,
E171,Company B,HR,Delayed Adaptor,-3,70.82,76.0,54.0,74.0,18.0,34.0,52.0,25.0,0.5,,,,,,,
E171,Company B,HR,Delayed Adaptor,-2,70.05,76.0,54.0,74.0,18.0,34.0,52.0,25.0,0.5,,,,,,,
E171,Company B,HR,Delayed Adaptor,-1,71.17,76.0,54.0,74.0,18.0,34.0,52.0,25.0,0.5,,,,,,,
E171,Company B,HR,Delayed Adaptor,0,46.4,76.0,54.0,74.0,18.0,34.0,52.0,25.0,0.5,,,,,,,
E171,Company B,HR,Delayed Adaptor,1,52.74,76.0,54.0,74.0,18.0,34.0,52.0,25.0,0.5,,,,,,,
E171,Company B,HR,Delayed Adaptor,2,51.37,76.0,54.0,74.0,18.0,34.0,52.0,25.0,0.5,,,,,,,
E171,Company B,HR,Delayed Adaptor,3,59.38,76.0,54.0,74.0,18.0,34.0,52.0,25.0,0.5,,,,,,,
E171,Company B,HR,Delayed Adaptor,4,55.29,76.0,54.0,74.0,18.0,34.0,52.0,25.0,0.5,,,,,,,
E171,Company B,HR,Delayed Adaptor,5,62.48,76.0,54.0,74.0,18.0,34.0,52.0,25.0,0.5,,,,,,,
E171,Company B,HR,Delayed Adaptor,6,65.39,76.0,54.0,74.0,18.0,34.0,52.0,25.0,0.5,,,,,,,
E172,Company B,Operations,Declining,-6,81.58,76.0,86.0,53.0,21.0,15.0,27.0,34.0,0.1,,,,,,,
E172,Company B,Operations,Declining,-5,84.88,76.0,86.0,53.0,21.0,15.0,27.0,34.0,0.1,,,,,,,
E172,Company B,Operations,Declining,-4,79.81,76.0,86.0,53.0,21.0,15.0,27.0,34.0,0.1,,,,,,,
E172,Company B,Operations,Declining,-3,76.89,76.0,86.0,53.0,21.0,15.0,27.0,34.0,0.1,,,,,,,
E172,Company B,Operations,Declining,-2,81.1,76.0,86.0,53.0,21.0,15.0,27.0,34.0,0.1,,,,,,,
E172,Company B,Operations,Declining,-1,84.43,76.0,86.0,53.0,21.0,15.0,27.0,34.0,0.1,,,,,,,
E172,Company B,Operations,Declining,0,56.45,76.0,86.0,53.0,21.0,15.0,27.0,34.0,0.1,,,,,,,
E172,Company B,Operations,Declining,1,57.24,76.0,86.0,53.0,21.0,15.0,27.0,34.0,0.1,,,,,,,
E172,Company B,Operations,Declining,2,59.82,76.0,86.0,53.0,21.0,15.0,27.0,34.0,0.1,,,,,,,
E172,Company B,Operations,Declining,3,64.11,76.0,86.0,53.0,21.0,15.0,27.0,34.0,0.1,,,,,,,
E172,Company B,Operations,Declining,4,55.94,76.0,86.0,53.0,21.0,15.0,27.0,34.0,0.1,,,,,,,
E172,Company B,Operations,Declining,5,55.55,76.0,86.0,53.0,21.0,15.0,27.0,34.0,0.1,,,,,,,
E172,Company B,Operations,Declining,6,58.71,76.0,86.0,53.0,21.0,15.0,27.0,34.0,0.1,,,,,,,
E173,Company B,Marketing,Rapid Adaptor,-6,77.9,47.0,83.0,90.0,5.0,90.0,8.0,56.0,0.8,,,,,,,
E173,Company B,Marketing,Rapid Adaptor,-5,75.72,47.0,83.0,90.0,5.0,90.0,8.0,56.0,0.8,,,,,,,
E173,Company B,Marketing,Rapid Adaptor,-4,81.13,47.0,83.0,90.0,5.0,90.0,8.0,56.0,0.8,,,,,,,
E173,Company B,Marketing,Rapid Adaptor,-3,75.45,47.0,83.0,90.0,5.0,90.0,8.0,56.0,0.8,,,,,,,
E173,Company B,Marketing,Rapid Adaptor,-2,75.02,47.0,83.0,90.0,5.0,90.0,8.0,56.0,0.8,,,,,,,
E173,Company B,Marketing,Rapid Adaptor,-1,79.86,47.0,83.0,90.0,5.0,90.0,8.0,56.0,0.8,,,,,,,
E173,Company B,Marketing,Rapid Adaptor,0,58.9,47.0,83.0,90.0,5.0,90.0,8.0,56.0,0.8,,,,,,,
